"Uxmean","U:0","U:1","U:2","pMean","pPrime2Mean","Q","QMean","p","UMean:0","UMean:1","UMean:2","vorticityMean:0","vorticityMean:1","vorticityMean:2","vorticity:0","vorticity:1","vorticity:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","PmeanPSI","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.4579,-8.1345,-0.17378,0.65331,285.78,4.8693,-6.2386e+09,-1.3045e+09,285.56,-9.4579,-0.2024,0.0033456,7591.5,-93466,-59418,1.1373e+05,2.1315e+05,-6.2359e+05,7.5702,-2.6405,0.2609,1.7753,0.44229,-0.035488,56.622,1,0.000368,-0.000632,3e-05,-2e-05
9.4579,-8.1345,-0.17378,0.65331,285.78,4.8693,-6.2386e+09,-1.3045e+09,285.56,-9.4579,-0.2024,0.0033456,7591.5,-93466,-59418,1.1373e+05,2.1315e+05,-6.2359e+05,7.5702,-2.6405,0.2609,1.7753,0.44229,-0.035488,56.622,1,0.00036933,-0.00063067,3e-05,-2e-05
9.4604,-7.8518,-0.29537,0.63161,285.69,4.7651,-7.597e+09,-1.192e+09,285.38,-9.4604,-0.2075,0.0038444,7837.7,-94087,-62448,1.1007e+05,2.3898e+05,-6.1802e+05,7.6687,-2.6692,0.24322,1.7772,0.44117,-0.028751,56.608,1,0.00037067,-0.00062933,3e-05,-2e-05
9.463,-7.5837,-0.40284,0.60228,285.59,4.6618,-9.234e+09,-1.0486e+09,285.2,-9.463,-0.21238,0.0042794,8103.2,-94756,-65346,1.0726e+05,2.6398e+05,-6.0866e+05,7.7706,-2.6964,0.2256,1.7781,0.43941,-0.02179,56.593,1,0.000372,-0.000628,3e-05,-2e-05
9.463,-7.5837,-0.40284,0.60228,285.59,4.6618,-9.234e+09,-1.0486e+09,285.2,-9.463,-0.21238,0.0042794,8103.2,-94756,-65346,1.0726e+05,2.6398e+05,-6.0866e+05,7.7706,-2.6964,0.2256,1.7781,0.43941,-0.02179,56.593,1,0.00037333,-0.00062667,3e-05,-2e-05
9.4662,-7.33,-0.49573,0.56631,285.48,4.5544,-1.0817e+10,-9.1243e+08,285.02,-9.4662,-0.21691,0.0048374,8341.5,-95323,-68049,1.0542e+05,2.8725e+05,-5.973e+05,7.8758,-2.7217,0.2078,1.7779,0.43707,-0.014524,56.578,1,0.00037467,-0.00062533,3e-05,-2e-05
9.4701,-7.0932,-0.57329,0.52485,285.38,4.4476,-1.2265e+10,-7.7294e+08,284.83,-9.4701,-0.22107,0.005234,8589,-95958,-70697,1.0492e+05,3.0923e+05,-5.8386e+05,7.9845,-2.7453,0.19016,1.7766,0.43418,-0.0071121,56.562,1,0.000376,-0.000624,3e-05,-2e-05
9.4701,-7.0932,-0.57329,0.52485,285.38,4.4476,-1.2265e+10,-7.7294e+08,284.83,-9.4701,-0.22107,0.005234,8589,-95958,-70697,1.0492e+05,3.0923e+05,-5.8386e+05,7.9845,-2.7453,0.19016,1.7766,0.43418,-0.0071121,56.562,1,0.00037733,-0.00062267,3e-05,-2e-05
9.4749,-6.8735,-0.63577,0.47972,285.27,4.342,-1.3814e+10,-6.4047e+08,284.63,-9.4749,-0.22479,0.0058217,8802.7,-96408,-73064,1.0522e+05,3.2872e+05,-5.696e+05,8.0956,-2.7666,0.17221,1.7738,0.43078,0.00050167,56.546,1,0.00037867,-0.00062133,3e-05,-2e-05
9.4809,-6.6726,-0.6831,0.43341,285.15,4.2368,-1.5389e+10,-5.3582e+08,284.43,-9.4809,-0.22805,0.0064407,8947.8,-96861,-75373,1.0614e+05,3.4586e+05,-5.5496e+05,8.2104,-2.7857,0.15425,1.7696,0.42685,0.0081882,56.529,1,0.00038,-0.00062,3e-05,-2e-05
9.4809,-6.6726,-0.6831,0.43341,285.15,4.2368,-1.5389e+10,-5.3582e+08,284.43,-9.4809,-0.22805,0.0064407,8947.8,-96861,-75373,1.0614e+05,3.4586e+05,-5.5496e+05,8.2104,-2.7857,0.15425,1.7696,0.42685,0.0081882,56.529,1,0.00038133,-0.00061867,3e-05,-2e-05
9.488,-6.4921,-0.71492,0.38765,285.03,4.1383,-1.6661e+10,-3.9097e+08,284.24,-9.488,-0.23081,0.007145,9098.9,-97191,-77625,1.0736e+05,3.609e+05,-5.4033e+05,8.3274,-2.8024,0.13617,1.7638,0.42269,0.015884,56.511,1,0.00038267,-0.00061733,3e-05,-2e-05
9.4965,-6.3334,-0.73395,0.34446,284.91,4.0392,-1.7222e+10,-3.0247e+08,284.02,-9.4965,-0.23302,0.0080683,9157.9,-97517,-79847,1.0864e+05,3.7293e+05,-5.2827e+05,8.4477,-2.8165,0.11778,1.7565,0.41815,0.023566,56.494,1,0.000384,-0.000616,3e-05,-2e-05
9.4965,-6.3334,-0.73395,0.34446,284.91,4.0392,-1.7222e+10,-3.0247e+08,284.02,-9.4965,-0.23302,0.0080683,9157.9,-97517,-79847,1.0864e+05,3.7293e+05,-5.2827e+05,8.4477,-2.8165,0.11778,1.7565,0.41815,0.023566,56.494,1,0.00038533,-0.00061467,3e-05,-2e-05
9.506,-6.1981,-0.74175,0.30376,284.78,3.9488,-1.7418e+10,-1.8171e+08,283.8,-9.506,-0.2348,0.0089084,9234.2,-97759,-82189,1.0972e+05,3.8413e+05,-5.177e+05,8.5694,-2.8278,0.099817,1.7473,0.41346,0.03093,56.475,1,0.00038667,-0.00061333,3e-05,-2e-05
9.5174,-6.0846,-0.74133,0.26699,284.65,3.8629,-1.7079e+10,-9.6202e+07,283.56,-9.5174,-0.23598,0.0098873,9208.6,-97964,-84587,1.103e+05,3.9424e+05,-5.0983e+05,8.6933,-2.8365,0.081519,1.7365,0.40871,0.038165,56.456,1,0.000388,-0.000612,3e-05,-2e-05
9.5174,-6.0846,-0.74133,0.26699,284.65,3.8629,-1.7079e+10,-9.6202e+07,283.56,-9.5174,-0.23598,0.0098873,9208.6,-97964,-84587,1.103e+05,3.9424e+05,-5.0983e+05,8.6933,-2.8365,0.081519,1.7365,0.40871,0.038165,56.456,1,0.00038933,-0.00061067,3e-05,-2e-05
9.53,-5.9952,-0.73377,0.23386,284.52,3.7859,-1.6226e+10,1.4228e+07,283.32,-9.53,-0.23673,0.01091,9227.3,-98123,-86994,1.0992e+05,4.0306e+05,-5.0521e+05,8.8182,-2.8422,0.063488,1.7238,0.40398,0.045001,56.436,1,0.00039067,-0.00060933,3e-05,-2e-05
9.5442,-5.9287,-0.72281,0.20471,284.38,3.7138,-1.4822e+10,1.0619e+08,283.06,-9.5442,-0.23694,0.012042,9136.6,-98304,-89464,1.0833e+05,4.1094e+05,-5.0364e+05,8.9438,-2.8451,0.045391,1.7093,0.39932,0.051441,56.417,1,0.000392,-0.000608,3e-05,-2e-05
9.5442,-5.9287,-0.72281,0.20471,284.38,3.7138,-1.4822e+10,1.0619e+08,283.06,-9.5442,-0.23694,0.012042,9136.6,-98304,-89464,1.0833e+05,4.1094e+05,-5.0364e+05,8.9438,-2.8451,0.045391,1.7093,0.39932,0.051441,56.417,1,0.00039333,-0.00060667,3e-05,-2e-05
9.5599,-5.8858,-0.71009,0.1787,284.24,3.6536,-1.3074e+10,1.8032e+08,282.8,-9.5599,-0.2367,0.013039,9074.2,-98476,-92017,1.0515e+05,4.1708e+05,-5.0469e+05,9.0696,-2.845,0.027689,1.6929,0.39478,0.057526,56.396,1,0.00039467,-0.00060533,3e-05,-2e-05
9.5775,-5.8639,-0.69893,0.15608,284.1,3.6002,-1.0955e+10,2.3296e+08,282.52,-9.5775,-0.23596,0.014247,8881.7,-98567,-94751,1.0066e+05,4.2152e+05,-5.0821e+05,9.1947,-2.8421,0.0095894,1.6747,0.39044,0.063178,56.375,1,0.000396,-0.000604,3e-05,-2e-05
9.5775,-5.8639,-0.69893,0.15608,284.1,3.6002,-1.0955e+10,2.3296e+08,282.52,-9.5775,-0.23596,0.014247,8881.7,-98567,-94751,1.0066e+05,4.2152e+05,-5.0821e+05,9.1947,-2.8421,0.0095894,1.6747,0.39044,0.063178,56.375,1,0.00039733,-0.00060267,3e-05,-2e-05
9.5969,-5.8625,-0.69061,0.13569,283.96,3.5574,-8.5983e+09,3.0255e+08,282.24,-9.5969,-0.23487,0.015433,8673.5,-98596,-97485,94971,4.2329e+05,-5.1389e+05,9.3184,-2.8362,-0.0081277,1.6546,0.38644,0.068406,56.354,1,0.00039867,-0.00060133,3e-05,-2e-05
9.618,-5.8798,-0.68717,0.11731,283.81,3.522,-6.0738e+09,3.5007e+08,281.94,-9.618,-0.23326,0.01667,8399.5,-98631,-1.0024e+05,88573,4.2229e+05,-5.211e+05,9.4395,-2.8272,-0.026159,1.6326,0.38263,0.073233,56.333,1,0.0004,-0.0006,3e-05,-2e-05
9.618,-5.8798,-0.68717,0.11731,283.81,3.522,-6.0738e+09,3.5007e+08,281.94,-9.618,-0.23326,0.01667,8399.5,-98631,-1.0024e+05,88573,4.2229e+05,-5.211e+05,9.4395,-2.8272,-0.026159,1.6326,0.38263,0.073233,56.333,1,0.00040133,-0.00059867,3e-05,-2e-05
9.641,-5.9138,-0.68863,0.099755,283.66,3.4994,-3.6629e+09,4.2745e+08,281.65,-9.641,-0.23128,0.017798,8087,-98636,-1.0306e+05,81537,4.1743e+05,-5.2898e+05,9.558,-2.8153,-0.043602,1.6088,0.37919,0.077592,56.311,1,0.00040267,-0.00059733,3e-05,-2e-05
9.6662,-5.9601,-0.6968,0.083644,283.51,3.4834,-1.175e+09,4.1861e+08,281.35,-9.6662,-0.22883,0.019064,7679.5,-98606,-1.0602e+05,74436,4.0861e+05,-5.3708e+05,9.6731,-2.8006,-0.061719,1.5834,0.37608,0.081735,56.289,1,0.000404,-0.000596,3e-05,-2e-05
9.6662,-5.9601,-0.6968,0.083644,283.51,3.4834,-1.175e+09,4.1861e+08,281.35,-9.6662,-0.22883,0.019064,7679.5,-98606,-1.0602e+05,74436,4.0861e+05,-5.3708e+05,9.6731,-2.8006,-0.061719,1.5834,0.37608,0.081735,56.289,1,0.00040533,-0.00059467,3e-05,-2e-05
9.6931,-6.0182,-0.71048,0.067944,283.36,3.4795,9.5839e+08,4.6328e+08,281.05,-9.6931,-0.22605,0.020156,7189,-98577,-1.0906e+05,67466,3.9551e+05,-5.4442e+05,9.7834,-2.7828,-0.079237,1.5563,0.37339,0.085491,56.266,1,0.00040667,-0.00059333,3e-05,-2e-05
9.7229,-6.0824,-0.73031,0.053232,283.2,3.4837,2.928e+09,4.5952e+08,280.74,-9.7229,-0.22285,0.021444,6658.9,-98314,-1.1215e+05,61040,3.7842e+05,-5.5128e+05,9.8894,-2.7627,-0.097413,1.5278,0.37104,0.089103,56.243,1,0.000408,-0.000592,3e-05,-2e-05
9.7229,-6.0824,-0.73031,0.053232,283.2,3.4837,2.928e+09,4.5952e+08,280.74,-9.7229,-0.22285,0.021444,6658.9,-98314,-1.1215e+05,61040,3.7842e+05,-5.5128e+05,9.8894,-2.7627,-0.097413,1.5278,0.37104,0.089103,56.243,1,0.00040933,-0.00059067,3e-05,-2e-05
9.755,-6.1509,-0.75494,0.038828,283.04,3.4968,4.5571e+09,4.6608e+08,280.45,-9.755,-0.21933,0.0226,6048.8,-98066,-1.153e+05,55254,3.5759e+05,-5.5748e+05,9.9889,-2.7395,-0.11503,1.4979,0.36927,0.092386,56.22,1,0.00041067,-0.00058933,3e-05,-2e-05
9.7896,-6.2225,-0.78329,0.024868,282.89,3.5176,5.8359e+09,4.288e+08,280.15,-9.7896,-0.21543,0.02364,5454.3,-97891,-1.1851e+05,50170,3.3314e+05,-5.6249e+05,10.082,-2.7138,-0.1325,1.4668,0.36786,0.095501,56.197,1,0.000412,-0.000588,3e-05,-2e-05
9.7896,-6.2225,-0.78329,0.024868,282.89,3.5176,5.8359e+09,4.288e+08,280.15,-9.7896,-0.21543,0.02364,5454.3,-97891,-1.1851e+05,50170,3.3314e+05,-5.6249e+05,10.082,-2.7138,-0.1325,1.4668,0.36786,0.095501,56.197,1,0.00041333,-0.00058667,3e-05,-2e-05
9.8264,-6.2951,-0.81396,0.011237,282.72,3.5507,6.6289e+09,4.1604e+08,279.87,-9.8264,-0.21124,0.024597,4832.8,-97608,-1.2175e+05,45859,3.062e+05,-5.6661e+05,10.167,-2.685,-0.14945,1.4344,0.36704,0.098373,56.173,1,0.00041467,-0.00058533,3e-05,-2e-05
9.8664,-6.3672,-0.84637,-0.0017899,282.56,3.5887,7.2609e+09,3.6962e+08,279.59,-9.8664,-0.20674,0.025571,4226.9,-97519,-1.2513e+05,42291,2.7667e+05,-5.704e+05,10.244,-2.6539,-0.16616,1.4012,0.36661,0.10113,56.149,1,0.000416,-0.000584,3e-05,-2e-05
9.8664,-6.3672,-0.84637,-0.0017899,282.56,3.5887,7.2609e+09,3.6962e+08,279.59,-9.8664,-0.20674,0.025571,4226.9,-97519,-1.2513e+05,42291,2.7667e+05,-5.704e+05,10.244,-2.6539,-0.16616,1.4012,0.36661,0.10113,56.149,1,0.00041733,-0.00058267,3e-05,-2e-05
9.9085,-6.4398,-0.87871,-0.01502,282.39,3.6409,7.3691e+09,3.4703e+08,279.32,-9.9085,-0.20197,0.026255,3633,-97378,-1.2872e+05,39169,2.4579e+05,-5.7332e+05,10.311,-2.6193,-0.18165,1.3667,0.36679,0.10364,56.124,1,0.00041867,-0.00058133,3e-05,-2e-05
9.9543,-6.5109,-0.91108,-0.027612,282.23,3.699,7.3944e+09,2.8744e+08,279.07,-9.9543,-0.19698,0.027101,3055.2,-97221,-1.3228e+05,36436,2.1372e+05,-5.7567e+05,10.369,-2.5828,-0.19697,1.3317,0.36741,0.10607,56.1,1,0.00042,-0.00058,3e-05,-2e-05
9.9543,-6.5109,-0.91108,-0.027612,282.23,3.699,7.3944e+09,2.8744e+08,279.07,-9.9543,-0.19698,0.027101,3055.2,-97221,-1.3228e+05,36436,2.1372e+05,-5.7567e+05,10.369,-2.5828,-0.19697,1.3317,0.36741,0.10607,56.1,1,0.00042133,-0.00057867,3e-05,-2e-05
10.002,-6.5837,-0.94186,-0.040555,282.06,3.7689,6.9943e+09,2.4327e+08,278.83,-10.002,-0.1917,0.027523,2593.4,-97265,-1.3582e+05,33889,1.8139e+05,-5.7691e+05,10.415,-2.5427,-0.21031,1.2958,0.36859,0.1082,56.075,1,0.00042267,-0.00057733,3e-05,-2e-05
10.054,-6.6574,-0.97081,-0.053558,281.89,3.844,6.4709e+09,1.938e+08,278.6,-10.054,-0.18629,0.028027,2163.7,-97477,-1.3937e+05,31471,1.486e+05,-5.7799e+05,10.451,-2.5004,-0.22303,1.2594,0.37027,0.11024,56.051,1,0.000424,-0.000576,3e-05,-2e-05
10.054,-6.6574,-0.97081,-0.053558,281.89,3.844,6.4709e+09,1.938e+08,278.6,-10.054,-0.18629,0.028027,2163.7,-97477,-1.3937e+05,31471,1.486e+05,-5.7799e+05,10.451,-2.5004,-0.22303,1.2594,0.37027,0.11024,56.051,1,0.00042533,-0.00057467,3e-05,-2e-05
10.108,-6.7345,-0.99698,-0.067617,281.71,3.9337,5.6385e+09,1.4964e+08,278.39,-10.108,-0.1807,0.028332,1794.4,-97468,-1.4321e+05,28922,1.1621e+05,-5.786e+05,10.474,-2.4551,-0.23398,1.2227,0.3724,0.11203,56.025,1,0.00042667,-0.00057333,3e-05,-2e-05
10.166,-6.8162,-1.021,-0.082094,281.54,4.0263,4.8554e+09,6.107e+07,278.2,-10.166,-0.17498,0.028755,1428.8,-97465,-1.471e+05,26318,83979,-5.7933e+05,10.484,-2.4076,-0.24419,1.1856,0.37495,0.11379,55.999,1,0.000428,-0.000572,3e-05,-2e-05
10.166,-6.8162,-1.021,-0.082094,281.54,4.0263,4.8554e+09,6.107e+07,278.2,-10.166,-0.17498,0.028755,1428.8,-97465,-1.471e+05,26318,83979,-5.7933e+05,10.484,-2.4076,-0.24419,1.1856,0.37495,0.11379,55.999,1,0.00042933,-0.00057067,3e-05,-2e-05
10.226,-6.9057,-1.0424,-0.098531,281.36,4.1311,3.7598e+09,1.906e+07,278.03,-10.226,-0.16926,0.028748,1170.8,-97602,-1.5092e+05,23424,52614,-5.7944e+05,10.479,-2.3568,-0.25188,1.1483,0.37798,0.11526,55.973,1,0.00043067,-0.00056933,3e-05,-2e-05
10.29,-7.0049,-1.0612,-0.11636,281.18,4.2377,2.5605e+09,-5.0895e+07,277.87,-10.29,-0.16339,0.028941,934.55,-97915,-1.5474e+05,20285,21276,-5.7884e+05,10.461,-2.3038,-0.25855,1.1109,0.38125,0.11669,55.946,1,0.000432,-0.000568,3e-05,-2e-05
10.29,-7.0049,-1.0612,-0.11636,281.18,4.2377,2.5605e+09,-5.0895e+07,277.87,-10.29,-0.16339,0.028941,934.55,-97915,-1.5474e+05,20285,21276,-5.7884e+05,10.461,-2.3038,-0.25855,1.1109,0.38125,0.11669,55.946,1,0.00043333,-0.00056667,3e-05,-2e-05
10.358,-7.1155,-1.0776,-0.13668,280.99,4.3545,1.2554e+09,-7.8725e+07,277.73,-10.358,-0.15756,0.028764,815.82,-98476,-1.5872e+05,16812,-9669.1,-5.7676e+05,10.426,-2.2478,-0.26241,1.0734,0.38492,0.11784,55.92,1,0.00043467,-0.00056533,3e-05,-2e-05
10.428,-7.2389,-1.0926,-0.15864,280.81,4.4707,-7.8311e+07,-1.3753e+08,277.61,-10.428,-0.1517,0.028737,675.15,-99231,-1.6277e+05,12826,-40487,-5.7297e+05,10.374,-2.1896,-0.26505,1.0362,0.38855,0.11892,55.893,1,0.000436,-0.000564,3e-05,-2e-05
10.428,-7.2389,-1.0926,-0.15864,280.81,4.4707,-7.8311e+07,-1.3753e+08,277.61,-10.428,-0.1517,0.028737,675.15,-99231,-1.6277e+05,12826,-40487,-5.7297e+05,10.374,-2.1896,-0.26505,1.0362,0.38855,0.11892,55.893,1,0.00043733,-0.00056267,3e-05,-2e-05
10.502,-7.3765,-1.1064,-0.18255,280.62,4.595,-1.5405e+09,-1.3913e+08,277.49,-10.502,-0.14592,0.028301,626.83,-1.0007e+05,-1.6677e+05,8099.5,-70888,-5.667e+05,10.307,-2.129,-0.26489,0.99915,0.39252,0.11977,55.865,1,0.00043867,-0.00056133,3e-05,-2e-05
10.579,-7.5299,-1.1194,-0.20647,280.43,4.7192,-2.9787e+09,-2.0352e+08,277.39,-10.579,-0.14021,0.028122,554.81,-1.0128e+05,-1.708e+05,2589.7,-1.0206e+05,-5.5795e+05,10.222,-2.0666,-0.26371,0.96252,0.39629,0.1206,55.837,1,0.00044,-0.00056,3e-05,-2e-05
10.579,-7.5299,-1.1194,-0.20647,280.43,4.7192,-2.9787e+09,-2.0352e+08,277.39,-10.579,-0.14021,0.028122,554.81,-1.0128e+05,-1.708e+05,2589.7,-1.0206e+05,-5.5795e+05,10.222,-2.0666,-0.26371,0.96252,0.39629,0.1206,55.837,1,0.00044133,-0.00055867,3e-05,-2e-05
10.658,-7.6979,-1.1321,-0.229,280.24,4.8452,-4.2629e+09,-2.03e+08,277.29,-10.658,-0.1346,0.027648,540.88,-1.0262e+05,-1.7483e+05,-3963,-1.3391e+05,-5.4615e+05,10.118,-2.0027,-0.26001,0.92662,0.40012,0.12123,55.809,1,0.00044267,-0.00055733,3e-05,-2e-05
10.741,-7.8821,-1.1443,-0.24671,280.05,4.9686,-5.3405e+09,-2.6739e+08,277.2,-10.741,-0.12913,0.027132,558.21,-1.0454e+05,-1.7879e+05,-11583,-1.6768e+05,-5.3099e+05,9.9979,-1.9376,-0.25486,0.89158,0.40353,0.12178,55.781,1,0.000444,-0.000556,3e-05,-2e-05
10.741,-7.8821,-1.1443,-0.24671,280.05,4.9686,-5.3405e+09,-2.6739e+08,277.2,-10.741,-0.12913,0.027132,558.21,-1.0454e+05,-1.7879e+05,-11583,-1.6768e+05,-5.3099e+05,9.9979,-1.9376,-0.25486,0.89158,0.40353,0.12178,55.781,1,0.00044533,-0.00055467,3e-05,-2e-05
10.827,-8.08,-1.1556,-0.25596,279.85,5.0938,-5.9583e+09,-2.8542e+08,277.09,-10.827,-0.12384,0.026362,623.46,-1.0658e+05,-1.8258e+05,-20334,-2.0311e+05,-5.118e+05,9.8597,-1.8713,-0.24802,0.85739,0.40679,0.1222,55.752,1,0.00044667,-0.00055333,3e-05,-2e-05
10.916,-8.2934,-1.1644,-0.25135,279.65,5.2073,-6.1981e+09,-3.4705e+08,276.98,-10.916,-0.11877,0.025813,676.33,-1.0908e+05,-1.8634e+05,-29722,-2.4099e+05,-4.8856e+05,9.7044,-1.8048,-0.24056,0.82435,0.40945,0.12261,55.723,1,0.000448,-0.000552,3e-05,-2e-05
10.916,-8.2934,-1.1644,-0.25135,279.65,5.2073,-6.1981e+09,-3.4705e+08,276.98,-10.916,-0.11877,0.025813,676.33,-1.0908e+05,-1.8634e+05,-29722,-2.4099e+05,-4.8856e+05,9.7044,-1.8048,-0.24056,0.82435,0.40945,0.12261,55.723,1,0.00044933,-0.00055067,3e-05,-2e-05
11.006,-8.5186,-1.1686,-0.22812,279.45,5.329,-5.6305e+09,-3.6114e+08,276.84,-11.006,-0.11397,0.024962,734.2,-1.1184e+05,-1.9023e+05,-39592,-2.7972e+05,-4.6186e+05,9.5324,-1.7377,-0.2317,0.79255,0.41182,0.12294,55.693,1,0.00045067,-0.00054933,3e-05,-2e-05
11.1,-8.7585,-1.165,-0.18122,279.25,5.4339,-4.9611e+09,-4.7645e+08,276.7,-11.1,-0.10944,0.024319,744.29,-1.1472e+05,-1.9382e+05,-48974,-3.175e+05,-4.3163e+05,9.3439,-1.6713,-0.22258,0.76215,0.41338,0.12317,55.663,1,0.000452,-0.000548,3e-05,-2e-05
11.1,-8.7585,-1.165,-0.18122,279.25,5.4339,-4.9611e+09,-4.7645e+08,276.7,-11.1,-0.10944,0.024319,744.29,-1.1472e+05,-1.9382e+05,-48974,-3.175e+05,-4.3163e+05,9.3439,-1.6713,-0.22258,0.76215,0.41338,0.12317,55.663,1,0.00045333,-0.00054667,3e-05,-2e-05
11.195,-9.0092,-1.1508,-0.11022,279.04,5.539,-4.1162e+09,-5.3683e+08,276.54,-11.195,-0.10506,0.02328,833.12,-1.1828e+05,-1.9719e+05,-56700,-3.5152e+05,-3.9936e+05,9.1406,-1.6049,-0.21236,0.73329,0.41434,0.1233,55.633,1,0.00045467,-0.00054533,3e-05,-2e-05
11.293,-9.2752,-1.1235,-0.015217,278.83,5.6245,-4.2959e+09,-6.2184e+08,276.36,-11.293,-0.10101,0.022477,885.73,-1.2201e+05,-2.0037e+05,-61666,-3.7813e+05,-3.6642e+05,8.9223,-1.5397,-0.20244,0.70605,0.41479,0.12341,55.603,1,0.000456,-0.000544,3e-05,-2e-05
11.293,-9.2752,-1.1235,-0.015217,278.83,5.6245,-4.2959e+09,-6.2184e+08,276.36,-11.293,-0.10101,0.022477,885.73,-1.2201e+05,-2.0037e+05,-61666,-3.7813e+05,-3.6642e+05,8.9223,-1.5397,-0.20244,0.70605,0.41479,0.12341,55.603,1,0.00045733,-0.00054267,3e-05,-2e-05
11.392,-9.5558,-1.0816,0.096982,278.62,5.7164,-6.22e+09,-7.2171e+08,276.15,-11.392,-0.097229,0.021387,921.61,-1.2578e+05,-2.0358e+05,-63374,-3.9266e+05,-3.3482e+05,8.6902,-1.4754,-0.19182,0.68041,0.41448,0.12333,55.571,1,0.00045867,-0.00054133,3e-05,-2e-05
11.493,-9.8553,-1.0237,0.21798,278.41,5.7795,-1.1154e+10,-8.6039e+08,275.95,-11.493,-0.09373,0.020604,939.17,-1.2948e+05,-2.0673e+05,-61597,-3.924e+05,-3.0514e+05,8.4435,-1.4128,-0.18211,0.65648,0.41343,0.12309,55.541,1,0.00046,-0.00054,3e-05,-2e-05
11.493,-9.8553,-1.0237,0.21798,278.41,5.7795,-1.1154e+10,-8.6039e+08,275.95,-11.493,-0.09373,0.020604,939.17,-1.2948e+05,-2.0673e+05,-61597,-3.924e+05,-3.0514e+05,8.4435,-1.4128,-0.18211,0.65648,0.41343,0.12309,55.541,1,0.00046133,-0.00053867,3e-05,-2e-05
11.595,-10.171,-0.94973,0.33264,278.19,5.8499,-1.9087e+10,-9.4935e+08,275.7,-11.595,-0.090579,0.019343,951.49,-1.334e+05,-2.0947e+05,-56414,-3.7319e+05,-2.7729e+05,8.1868,-1.3522,-0.17209,0.63421,0.41175,0.12269,55.509,1,0.00046267,-0.00053733,3e-05,-2e-05
11.699,-10.504,-0.85835,0.42573,277.98,5.8838,-2.9744e+10,-1.0438e+09,275.42,-11.699,-0.087581,0.018401,960.39,-1.372e+05,-2.12e+05,-48105,-3.3353e+05,-2.5097e+05,7.9178,-1.2938,-0.16299,0.61364,0.40937,0.12209,55.477,1,0.000464,-0.000536,3e-05,-2e-05
11.699,-10.504,-0.85835,0.42573,277.98,5.8838,-2.9744e+10,-1.0438e+09,275.42,-11.699,-0.087581,0.018401,960.39,-1.372e+05,-2.12e+05,-48105,-3.3353e+05,-2.5097e+05,7.9178,-1.2938,-0.16299,0.61364,0.40937,0.12209,55.477,1,0.00046533,-0.00053467,3e-05,-2e-05
11.803,-10.842,-0.75111,0.47551,277.76,5.9308,-4.0807e+10,-1.1382e+09,275.07,-11.803,-0.084973,0.017066,954.58,-1.4124e+05,-2.1459e+05,-37550,-2.718e+05,-2.269e+05,7.642,-1.2378,-0.15384,0.59469,0.40629,0.12132,55.444,1,0.00046667,-0.00053333,3e-05,-2e-05
11.909,-11.179,-0.62867,0.46426,277.54,5.942,-4.9914e+10,-1.2699e+09,274.65,-11.909,-0.082663,0.015754,902.74,-1.449e+05,-2.1682e+05,-25444,-1.9171e+05,-2.0467e+05,7.3577,-1.1846,-0.14614,0.57724,0.40234,0.12037,55.413,1,0.000468,-0.000532,3e-05,-2e-05
11.909,-11.179,-0.62867,0.46426,277.54,5.942,-4.9914e+10,-1.2699e+09,274.65,-11.909,-0.082663,0.015754,902.74,-1.449e+05,-2.1682e+05,-25444,-1.9171e+05,-2.0467e+05,7.3577,-1.1846,-0.14614,0.57724,0.40234,0.12037,55.413,1,0.00046933,-0.00053067,3e-05,-2e-05
12.014,-11.501,-0.49548,0.37553,277.31,5.9599,-5.3915e+10,-1.3703e+09,274.12,-12.014,-0.080425,0.013856,869.64,-1.4897e+05,-2.1855e+05,-13225,-99809,-1.8634e+05,7.0717,-1.134,-0.13898,0.56133,0.39765,0.11936,55.379,1,0.00047067,-0.00052933,3e-05,-2e-05
12.121,-11.801,-0.35718,0.20501,277.09,5.9425,-5.2201e+10,-1.4397e+09,273.52,-12.121,-0.078433,0.012253,792.7,-1.5265e+05,-2.1994e+05,-2291.4,-5843.1,-1.7348e+05,6.7815,-1.0862,-0.13352,0.54665,0.39246,0.1183,55.347,1,0.000472,-0.000528,3e-05,-2e-05
12.121,-11.801,-0.35718,0.20501,277.09,5.9425,-5.2201e+10,-1.4397e+09,273.52,-12.121,-0.078433,0.012253,792.7,-1.5265e+05,-2.1994e+05,-2291.4,-5843.1,-1.7348e+05,6.7815,-1.0862,-0.13352,0.54665,0.39246,0.1183,55.347,1,0.00047333,-0.00052667,3e-05,-2e-05
12.226,-12.074,-0.22176,-0.045317,276.86,5.939,-4.5719e+10,-1.5357e+09,272.84,-12.226,-0.076558,0.0099381,660.59,-1.5622e+05,-2.2127e+05,5797.7,80322,-1.6773e+05,6.4922,-1.0409,-0.12853,0.53315,0.38676,0.11717,55.312,1,0.00047467,-0.00052533,3e-05,-2e-05
12.333,-12.327,-0.094258,-0.36204,276.63,5.8933,-3.7638e+10,-1.6662e+09,272.13,-12.333,-0.074758,0.0076933,434.01,-1.5944e+05,-2.2222e+05,10786,1.4811e+05,-1.6727e+05,6.2017,-0.99806,-0.12539,0.52061,0.38075,0.11599,55.279,1,0.000476,-0.000524,3e-05,-2e-05
